-1.438954213466393028e+01,1.872224322075586045e+01,1.685004704884234261e-01,-2.013973897234911270e+00,2.497320765182274638e+00,1.577404456448667558e+00,2.002871496570539378e+01,6.349061978514711058e+01,4.576094143470093911e+01,6.258258663547360356e+01,5.404866262853369108e+01,1.230887996256464021e+02,1.365489198983359813e+02,9.871342135839194043e+01,7.369226494911993086e+01,7.879924353404332749e+01,1.007807692667711592e+02,7.631199999818586832e+01,3.086964443235867961e+01,5.687973615398263405e+00,6.652527313552477395e+00,2.910739581022221412e+00,-1.634475074363868785e+01,1.938589675468120177e+01,1.922332634085336522e+01
1.730755199206998540e+01,-3.099780411242292644e+01,2.682013747374753976e+01,2.601995766422036738e+01,3.624667816628610950e+01,4.042790153325695712e+01,5.601862478108709098e+01,1.082914408913665909e+02,8.187688201145576272e+01,6.621880521329997293e+01,1.684167242697202767e+02,1.693423836621645648e+02,1.758964899556293631e+02,1.704633561128484018e+02,1.235979282404717878e+02,9.360499120300175946e+01,4.844611897794733579e+01,7.975912711742985550e+01,6.326515270425232984e+01,4.460683451539144784e+01,3.946741122460622364e+01,1.620022749882157242e+01,-3.259167289686239855e+01,4.272055380318055029e+01,-1.066934548454295140e+02
-1.442374607300010858e+01,2.691382733819004258e+01,-2.005976430544102573e+00,2.220427147019320557e+01,1.413260345936298457e+01,5.092464353772255237e+01,9.608816926056761076e+01,2.484433656641047605e+01,3.226202082904446655e+01,1.719991935722651704e+02,2.141053711660750309e+02,1.804748187751552848e+02,1.444728295523430575e+02,1.842619434606325513e+02,1.821855734306007264e+02,1.625096950424561442e+02,1.248139136705252952e+02,9.853365629688511262e+01,6.344009033234863892e+01,1.066266643345682752e+02,6.849233432641626962e+01,7.423412696592265547e+01,1.007674330427199116e+01,-1.516062541939424335e+01,-5.150864321666468015e+01
1.622396564428015964e+01,2.056511193348914546e+01,2.087409545918440656e+01,1.787897595355775948e+01,4.877975268576741996e+01,6.164919767588985167e+01,2.387775286760791005e+01,1.470331216322140051e+02,1.715995874623545205e+02,2.107109281020790092e+02,2.033681756922493662e+02,2.019989383147353976e+02,2.139259986824399675e+02,1.936329404342017426e+02,1.787809360671030277e+02,1.655388399908566157e+02,1.417903612240741609e+02,4.315157837655633877e+00,7.886752990953568521e+00,8.266343674899710336e+00,1.429095912148690672e+02,9.262353567712493430e+01,1.269433160515290737e+01,-5.117798967768538709e-01,-6.770661214701191000e+01
3.171506593474925850e+01,4.153584881316647426e+01,-3.386155393865492580e-01,8.463760331039142670e+01,5.576560101982078521e+01,6.732184824938078904e+00,1.080897389541798503e+02,2.001907114207943721e+02,1.809871911708422942e+02,1.858704461024290708e+02,2.069118831981431015e+02,2.208293483364915062e+02,2.150770993691834008e+02,2.028802875028981134e+02,1.504836547511461333e+02,1.021335711802054789e+02,8.082303036087070325e+01,1.941567915498880126e+01,-2.452451230296726070e+00,2.244742859898554954e+01,5.634890380342773142e+01,1.400939251018303082e+02,7.334658301065718433e+01,-3.612301335116099921e+01,3.014462018348186501e+00
3.137223417237535728e+01,1.810103999103995420e+01,3.354017600997111970e+01,5.821673472537771232e+01,4.628522260288331580e+01,1.503482994970721620e+02,2.440124193742603893e+02,2.015746493778787283e+02,1.360060427191785095e+02,2.156836036267352199e+02,1.768990521972738179e+02,1.754432635921751000e+02,1.993484597187347447e+02,1.356763902927058894e+02,7.021340328800785358e+01,1.520696211630009120e+00,3.959437855055077193e+01,1.034787083987277612e+02,-5.287046926036823358e+00,1.808611092183985747e+01,4.096078899326919753e+01,1.147080533966313141e+02,8.557275508618597826e+01,-5.765791628947316383e+01,8.905110325447780895e+01
2.352450602966160176e+01,3.993429505326223961e+01,7.023445915887862157e+01,4.753238341512226128e+01,1.642422210064399906e+02,2.305266968048504737e+02,2.116975030818040580e+02,1.823223590893677795e+02,1.107811468810749176e+02,1.580512112644626939e+02,2.254703287521687969e+02,1.890120671986501009e+02,1.922856483379840995e+02,7.198355826125782642e+01,9.720369335485908380e+01,2.908849897966551268e+01,4.080357529692858520e+01,8.152350725321629454e+01,3.583552311306320348e+01,3.885979560321364090e+01,4.332685214405185548e+01,2.502386232901955765e+01,1.390263997588099301e+02,5.667364344676137478e+01,-4.645545755394999787e+01
3.478932608972422003e+01,5.312797001687529530e+01,5.556962393928959187e+01,1.680518072349821352e+02,2.172428747285531756e+02,1.796868088340732470e+02,2.029314768498814487e+02,1.982952829563296007e+02,1.052703437992700657e+02,1.565730393339673014e+02,1.938925899848998995e+02,1.781305280821796373e+02,7.585353574409280952e+01,4.184869196089580612e+01,3.943015799022355594e+01,6.111868564964483852e+01,1.103315095949971010e+02,6.020144436620533668e+01,-1.141543951766252452e+00,-1.161733172405178216e+01,-3.492518822132905854e+01,-3.831307343120761999e+01,1.665349431507863187e+02,1.952017380933361892e+02,-8.150349089428233640e+01
6.387048028622353435e+00,1.238688279724037500e+02,1.039912764720631486e+02,2.325313980049932923e+02,1.755937029384550101e+02,1.271903361432360526e+02,1.674678803264656040e+02,2.018207797149098894e+02,1.218485805287107127e+02,1.045695518749272139e+02,1.556219088475762078e+02,8.000029853278252290e+01,1.148667331573794002e+02,8.661060936768893725e+01,1.545079380057185148e+01,2.533292476304979957e+01,4.801493437331970426e+01,3.391464476037698006e+01,3.438774192067188551e+01,2.554267166272525102e+01,-6.540809322185147323e+00,-8.662949085314755493e+00,4.270242700955841997e+01,2.220871799959196551e+02,-8.005209625416594577e+01
-8.132139562420693579e+00,1.623113287096931572e+02,1.608365911113551761e+02,2.071604913690166541e+02,2.233724040556516570e+02,1.779507126755189859e+02,7.334695701481722097e+01,6.713536396200456124e+01,6.272333294051988872e+01,8.581162699596723087e+01,8.680379299965791517e+01,6.976821854190593797e+01,1.547459555493742300e+02,2.081453680588303712e+02,1.313051694340242364e+02,6.247154154287562733e+01,-8.509482570008641389e+00,2.500076526682858358e+01,-8.713885951378154360e+00,4.984913177128650119e+01,3.634676618287236494e+01,-9.193981919053053176e+00,7.791562687298623757e+01,9.405062733792438223e+01,3.272309288124557725e+01
3.099171154083751745e+01,6.836218965603063680e+01,1.881125257737533900e+02,2.211066251906450191e+02,2.007102670313887529e+02,1.923441980517185357e+02,1.461559068307273321e+02,5.805675092943636884e+01,1.690411968721278129e+02,1.064500867321780788e+02,1.374621537060178582e+02,1.118806582952799147e+02,9.182957233606541081e+01,1.055443258571356040e+02,1.468661860040048168e+02,1.175597524121271817e+02,5.831257888540751821e+01,1.572574838727650537e+01,-2.921598712620752991e+00,2.373896182048876469e+01,6.700660375381872313e+01,6.584642751427919904e+01,1.374522675427741660e+02,3.859853973199714261e+01,6.347057712646783045e+01
8.329006437218507131e+01,1.905218307449124637e+01,1.980876416195114587e+02,2.413027310779235961e+02,2.187073542422964749e+02,1.883954658348575606e+02,1.578505821783681995e+02,1.026233522205376545e+02,1.547711984280873594e+02,1.511846286153310643e+02,1.165812521168189733e+02,9.785107492774820059e+01,1.031046095211954992e+02,9.372276466090806224e+00,7.251807542413719432e+01,1.522030234522351293e+02,1.438986201995424494e+02,9.175838069112694484e+01,1.580715327973626216e+01,2.272688238793511672e+01,3.681855100448356666e+01,5.807299210958237978e+01,1.741848561703367295e+02,9.119006969591951872e+01,3.080618808954343635e+01
1.371422113900466968e+02,1.207206049679213606e+02,1.964723232231129941e+02,2.149315606151577640e+02,2.129288511034315832e+02,1.981862497275709529e+02,1.797072871086824364e+02,1.684358718354521329e+02,1.580801289229613928e+02,1.110086471093930101e+02,9.428555629859036458e+01,6.307607159615511705e+01,9.165140929866628028e+01,4.258138810745108316e+01,9.058755780152372594e+00,6.284581497318217203e+01,9.977029114016177402e+01,1.525684731809345465e+02,1.165545962943023852e+02,5.057851614021624442e+01,-1.955963464840828081e+01,1.005567689183755249e+02,1.705451318192736210e+02,1.366471272042409453e+02,2.339529289559238379e+01
1.227205382575080819e+02,1.563092571953061451e+02,1.993576268561245968e+02,1.986758580382008859e+02,2.173543268639404573e+02,2.108022170029900337e+02,1.965438166859554201e+02,2.037690654048065824e+02,1.744521221362832080e+02,1.752839170269270141e+02,1.114157289376308029e+02,8.449929084801610202e+00,5.918781499739000651e+01,1.273877224581304972e+02,2.286871650525842270e+01,1.667808626089397706e+01,1.393250547967582165e+01,7.565401692705664516e+01,1.547870818329247697e+02,7.085179859676350134e+01,1.635742279395969945e+01,1.312880978139372417e+02,1.688374037619775834e+02,6.880370910742135493e+01,1.331323631626692361e+02
1.399783532449026779e+02,1.390666600147958150e+02,2.183991479697166938e+02,1.784696613719360698e+02,1.999076904820208540e+02,1.823253009780080731e+02,1.653683994455313950e+02,1.274255978379259915e+02,1.297120526381053196e+02,2.185323064210871564e+02,1.625521693699920149e+02,4.792677039488614810e+01,1.626439792464663583e+02,1.088257083635569415e+02,4.783182291198943403e+01,4.188497567344477091e+01,8.670338588507995325e+00,-5.161415088014847719e+00,8.811433932923763734e+01,1.285899045096837199e+02,6.196181901482439258e+01,7.997176399222287557e+01,1.488998731657185317e+02,1.618206217731623724e+02,2.433955314422310892e+02
1.380030701003328772e+02,1.501455477248990746e+02,2.029957564730995045e+02,2.021996065965703622e+02,1.340282045915299136e+02,6.971692849807010361e+01,7.597951508582349334e+01,4.924250650143458330e+01,5.384831346286885889e+01,1.815139186913215781e+02,1.409344603954068020e+02,1.186481148221012489e+02,2.253414072076849379e+02,1.379495362639798088e+02,2.594649766971019389e+01,6.036479835941425875e+01,1.034067711625831123e+02,5.393499671048093802e+01,4.297163704816716745e+01,1.405631316055365403e+02,5.326551339804355933e+01,9.634211783757719161e+01,1.600916666114905809e+02,9.782805837616821520e+01,1.877188568204581713e+02
1.339061772236548506e+02,1.945692294181652926e+02,1.744177741520013853e+02,1.925211590699367719e+02,6.346247694153376528e+01,-5.610128835962140847e+00,7.160214036417529826e+01,7.020914413675986054e+01,1.131884440249214840e+01,4.935744091200171368e+01,7.982010113729931788e+01,1.204435763622229842e+02,1.991777265934949526e+02,1.195828967354391494e+02,1.324785702159538303e+01,1.913101858651632483e+02,2.746441617951549006e+02,2.045491394600134072e+02,4.895785607629757408e+01,1.655751150869705768e+01,4.793716892741259983e+01,1.586444717494962617e+02,1.975047120277077113e+02,1.772161065312888013e+02,1.817349500280819825e+02
9.031411856192232790e+01,1.675287028385876908e+02,2.078895343540506815e+02,1.386394620413543066e+02,2.309607965395227680e+01,1.384777368528215789e+02,2.576214692266924544e+02,1.853411563489758009e+02,2.023462859192171379e+02,2.175377942628381902e+02,8.973332160115114675e+01,2.055170082330752450e+02,2.746805470555013358e+02,2.036524494308728208e+02,4.887173815948428768e+01,2.164796514632494109e+02,2.417257030342360622e+02,2.566799577523381686e+02,1.397919096154040801e+02,-3.845777157043025252e+00,1.290755325778374072e+02,2.190876637658408868e+02,1.888934571354307934e+02,1.261163679163074107e+02,3.530945767741405206e+01
6.222332162140968848e+01,1.405172378462034146e+02,1.496783800687357768e+02,1.535991833580544608e+02,4.803242409432431259e+01,2.238649748590053434e+02,2.494306004446935106e+02,2.690990420477186262e+02,2.749028018037516858e+02,2.225752436100862326e+02,9.940755304191436892e+01,2.700770635781792635e+02,2.447274470248950990e+02,2.628599140009767439e+02,6.334538245439355109e+01,1.635111837657313458e+02,2.664745840195699884e+02,2.520413797741477140e+02,2.123853013891246917e+02,8.238407758760723709e+01,1.778204994533688819e+02,2.094012322445460939e+02,1.215785778315352985e+02,1.266581188012292074e+02,2.882986622317993408e+01
6.016905624445293199e+00,3.652386662734893008e+01,8.840401361412584436e+01,8.651107685488788945e+01,1.274195465432795800e+02,2.402079346981302592e+02,2.056715940103033233e+02,1.857173235941871781e+02,2.718565864116101238e+02,1.746895150047677419e+02,1.622484334823651579e+02,2.533024580592509380e+02,2.766695204961030754e+02,2.766668204786429328e+02,1.390086861969450069e+02,8.730816831013223123e+01,2.775251151344101004e+02,2.113986895452565307e+02,2.252168246274262629e+02,8.682668020468537406e+01,1.495607070826639813e+02,1.408738841215867126e+02,1.458198477228374941e+02,1.436343944853155392e+02,-3.426344402521765975e+00
4.147809906726655527e+01,4.877754130362585983e+01,3.631500331837666806e+01,1.697964532530918902e+01,1.521696930260739009e+02,2.671447435273365727e+02,2.503199183474575307e+02,2.270685943366652850e+02,1.791188146539230672e+02,1.356991886741237465e+02,1.295452137596099647e+02,2.289246362584700307e+02,1.458213757675933664e+02,2.255468200998637087e+02,1.214127284957583157e+02,4.452815925437037947e+01,5.819030867805159346e+01,1.944071334104802133e+02,2.268464353189766882e+02,9.172025710227961781e+01,1.986894162494239424e+02,2.087341250699290640e+02,1.506449605094517779e+02,5.026926783371796859e+01,-5.426193788774224203e+01
9.234757019355010144e+00,4.882172544821360560e+01,1.024399576930010625e+02,2.021003380943029271e+01,1.377984232401579163e+02,2.578612334534903425e+02,2.476398764773133792e+02,2.383002782370547266e+02,1.714049497339875074e+02,6.754184389122308119e+01,9.574829506842124260e+01,2.167037383218699347e+02,8.453689747229373097e+01,1.943713390735751716e+02,1.317914427395552934e+02,8.934291095361268731e+01,1.184725701058931691e+02,6.451900937837679351e+01,8.466654929237756733e+01,3.750601711258190751e-01,1.468018656722420303e+02,1.518856772314094314e+02,-7.798351626715491314e+00,3.081903358265806414e+00,-4.771602043948175265e+01
1.666569075426697566e+01,-1.684716945111680175e+01,2.787909535106950543e+01,9.645913997797980244e+01,1.137060862842095759e+02,1.073822415613459498e+02,1.537662660075710050e+02,1.878001891300237105e+02,1.487842631444914332e+02,1.913368741209540929e+02,1.598075424405849958e+02,1.457748668057958525e+02,2.222383498618589783e+02,1.370110699757346140e+02,1.052140353046162033e+02,1.026396210715268040e+02,1.244434750176621662e+02,1.188829537143934800e+02,7.273166746051953169e+01,5.448535158241850240e+01,1.852953535330769910e+02,3.861805165192364342e+01,2.460617991224260948e+01,-9.663523947776168654e+01,-1.459630749959869611e+01
-1.043653731842491084e+01,9.011248383786869454e+01,-2.226253956567870951e+00,-6.818777180771250279e+00,4.474656057812093479e+01,7.835102154939758634e+01,6.203597786846604123e+01,8.536534444794868648e+01,2.398254936250596927e+02,1.439154839530676213e+02,8.597866699369180310e+01,1.854977273664256074e+02,1.470211423462874620e+02,9.606901453052165607e+01,5.081317665486974278e+01,4.488749686359151525e+01,6.876050296392720895e+01,6.510964216774860347e+01,4.902468339690185672e+01,1.495517793404586655e+02,1.165278314664566608e+02,-1.109022615710158810e+01,-7.339605191460574929e+01,-9.727923049820033441e+01,9.860081063396391698e+01
1.981761775301520245e+01,-1.356812470567478499e+02,-6.179739355374921139e+00,1.050769946275682010e+01,1.173804443292251136e+02,1.677210454415747449e+02,1.271681481679395347e+02,7.663255458502749207e+01,-1.850860696788273430e+01,-1.452972667331244772e+01,4.914677392578234105e+01,6.813076137598130799e+01,1.459325443897138825e+02,1.545589055065944137e+02,1.613989836211889894e+02,1.167181102407381985e+02,1.133148839606122351e+02,3.111908991277677217e+01,3.348684788124549527e+01,4.048780142006547322e+01,-5.622325795644908197e+01,-4.143538732772584154e+01,3.451933962344394047e+01,9.900710845781863156e+01,1.028642975710531999e+02
